"Species","pa","X","Y","alt","bats","bushmeat_global","treeloss","mammals","lulc","pop","ppt_m","tmin_m","travel"
"bat_pathogens",1,112.461819,23.05743399,30,14,0.00778266228735447,2.25434923171997,63.1788864135742,0.665325462818146,4058.77685546875,135,189,40.7450828552246
"bat_pathogens",1,28.66952231,0.022375777,1020,9,0.0113622872158885,1.92599844932556,136.578063964844,0.191922813653946,9.13988876342773,120.583335876465,171.41667175293,1272.00476074219
"bat_pathogens",1,-2.507633454,53.73906851,179,9,9.99999974737875e-06,0.0813030004501343,34.9336051940918,0.580946147441864,461.206359863281,101,51.5833320617676,3.72271728515625
"bat_pathogens",1,12.866667,0.566667,502,13,0.914605140686035,0.60878598690033,131.129837036133,0.237014621496201,11.2165727615356,137.83332824707,194.33332824707,710.488037109375
"bat_pathogens",1,149.1768331,-21.14409669,7,13,0.0137995313853025,0.0399826653301716,43.6399002075195,0.603980779647827,330.550384521484,143.66667175293,180.33332824707,32215.05859375
"bat_pathogens",1,23.88497413,3.362214311,418,6,0.985803663730621,5.17854595184326,110.801902770996,0.104367405176163,82.0712127685547,139,198.66667175293,201.288391113281
"bat_pathogens",1,118.8269416,35.07685626,101,6,0.00708332750946283,0.0191671103239059,27.5957298278809,0.736950695514679,302.83154296875,75,83,25.4743938446045
"bat_pathogens",1,89.13675786,26.14025923,50,9,0.00164880300872028,0.0102700004354119,45.6288795471191,0.726227462291718,824.733642578125,221.66667175293,194.66667175293,21.3559646606445
"bat_pathogens",1,14.345,-0.19,447,11,0.395422279834747,0.542732656002045,120.782089233398,0.139738991856575,7.71732664108276,137.16667175293,195.33332824707,1026.4541015625
"bat_pathogens",1,19.34894853,2.964774015,405,16,0.937072813510895,2.44609689712524,122.127853393555,0.581240952014923,367.988952636719,144.58332824707,197.25,118.861450195312
"bat_pathogens",1,13.9516315,1.010279035,515,14,0.851383805274963,0.267015546560287,134.3134765625,0.132407233119011,5.98538208007812,132.16667175293,185.33332824707,1167.32153320312
"bat_pathogens",1,36.6071396,50.59922175,144,10,9.99999974737875e-06,0.041728001087904,49.0058326721191,0.801758229732513,748.714172363281,48,26.3333339691162,204.949935913086
"bat_pathogens",1,18.42126917,-0.736329225,344,14,0.394705951213837,2.53619360923767,95.78125,0.135629504919052,47.3836975097656,157.5,206.33332824707,556.816467285156
"bat_pathogens",1,29.92673444,-0.358195879,1040,17,0.00111338763963431,0.47320032119751,155.313461303711,0.1951764523983,18.8716506958008,82.5,162.41667175293,375.010192871094
"bat_pathogens",1,55.67219829,24.20877193,258,3,0.00132276897784323,2.22222226398117e-07,24.0728530883789,0.609807312488556,358.666687011719,6.25,215,123.501754760742
"bat_pathogens",1,89.27561379,24.00634524,15,6,0.000943644903600216,0.000754777807742357,38,0.79609215259552,1405.12719726562,134.16667175293,207.83332824707,27.1929950714111
"bat_pathogens",1,1.274124351,45.98969214,418,18,9.99999974737875e-06,0.437322229146957,63,0.493845582008362,70.0121154785156,87.25,52.9166679382324,8.35398578643799
"bat_pathogens",1,18.27347942,0.039565514,314,15,0.358246773481369,1.34196996688843,101.665252685547,0.438678711652756,1308.63012695312,140.16667175293,207.66667175293,620.352783203125
"bat_pathogens",1,11.933333,-0.1,262,10,0.800219118595123,0.274859666824341,113.851860046387,0.170006588101387,3.96611356735229,128.33332824707,210.41667175293,581.519592285156
"bat_pathogens",1,89.66095119,23.76934532,10,0,0.00060469435993582,0.00113600003533065,29.4011402130127,0.667747378349304,774.315673828125,146,206.5,24.2311382293701
"bat_pathogens",1,51.50535554,25.2727208,11,0,0.00250072171911597,0,15.2375707626343,0.758380532264709,7920.94189453125,6.33333349227905,215.66667175293,19181.203125
"bat_pathogens",1,113.3884878,22.52417514,4,15,0.00300069525837898,0.167535662651062,62.4809150695801,0.820956528186798,5438.95263671875,135.83332824707,190.75,23.232738494873
"bat_pathogens",1,150.6750369,-23.24939317,74,13,0.02687375433743,0.943872690200806,61.6113395690918,0.204265475273132,12.6280956268311,93.4166641235352,173.41667175293,459.36572265625
"bat_pathogens",1,27.63122084,2.760106023,749,12,0.573926389217377,5.0120530128479,136.385177612305,0.180610805749893,222.801116943359,178.75,184.33332824707,24.8032665252686
"bat_pathogens",1,75.91531978,11.29115403,35,10,0.00843359343707561,0.139672666788101,60.6291809082031,0.706942021846771,2293.69067382812,263.666656494141,236.08332824707,31.996000289917
"bat_pathogens",1,153.0752767,-27.41993839,20,19,0.00667401030659676,0.286196678876877,69.2613754272461,0.920974433422089,1881.7861328125,97.6666641235352,149.75,4395.220703125
"bat_pathogens",1,-7.647654705,4.577766997,30,7,0.630097627639771,4.59082698822021,107.631843566895,0.276432514190674,136.398635864258,215.25,216.16667175293,171.276062011719
"bat_pathogens",1,75.75874759,11.56410411,54,10,0.0132605796679854,0.108060665428638,60.0916595458984,0.594374060630798,552.548706054688,293,234.83332824707,52.5004959106445
"bat_pathogens",1,89.37781868,23.86936788,11,6,0.00100490567274392,0.000211999999010004,29.7275142669678,0.705359041690826,664.9814453125,136,207,22.735595703125
"bat_pathogens",1,-1.531725046,6.257876467,276,16,0.957653403282166,3.36791753768921,130.298904418945,0.684990108013153,192.174346923828,126.416664123535,205.58332824707,33.8852310180664
"bat_pathogens",1,32.32001886,0.228397164,1196,17,0.450785040855408,2.44766306877136,145.65185546875,0.631410419940948,237.849899291992,108.333335876465,159.08332824707,118.398719787598
"bat_pathogens",1,14.89057669,0.023198156,368,11,0.928372442722321,0.503306984901428,117.920120239258,0.341005504131317,21.677375793457,139,199,810.435363769531
"bat_pathogens",1,24.00678075,60.04825075,25,9,9.99999974737875e-06,0.966479122638702,29.3271045684814,0.371963381767273,15.4754629135132,51.5833320617676,16.3333339691162,20231.013671875
"bat_pathogens",1,13.16653489,1.168600412,518,16,0.105327688157558,0.167661666870117,140.30500793457,0.0516519546508789,4.39097356796265,133.91667175293,188.16667175293,1114.71398925781
"bat_pathogens",1,153.2605878,-27.58446545,27,19,0.0169690512120724,0.659600019454956,52.2068138122559,0.533715307712555,183.437118530273,111.833335876465,150.25,17161.52734375
"bat_pathogens",1,39.25129536,21.55025872,91,4,0.0142918853089213,3.37777746608481e-05,32.1136932373047,0.642495930194855,1999.24011230469,4.66666650772095,215.75,90.9514236450195
"bat_pathogens",1,31.07638983,0.787791258,1299,17,0.264789521694183,3.0411593914032,150.190505981445,0.584270358085632,164.070663452148,107.333335876465,159.25,340.6171875
"bat_pathogens",1,90.34718399,23.21995573,8,2,0.00271833897568285,0.00027366666472517,7.10367059707642,0.721745908260345,1154.27612304688,163,213.16667175293,8.30487060546875
"bat_pathogens",1,31.07737498,0.789957865,1299,17,0.264789521694183,3.0411593914032,150.190505981445,0.584270358085632,164.070663452148,107.333335876465,159.25,340.6171875
"bat_pathogens",1,-2.76674815,54.12586058,40,9,9.99999974737875e-06,0.0881453305482864,30.5864543914795,0.551116168498993,163.245483398438,93.25,53.0833320617676,18818.09765625
"bat_pathogens",1,88.61699253,24.39926437,19,6,0.0015437580877915,0.0012410000199452,38.5300216674805,0.707696139812469,2763.88427734375,118.333335876465,204.66667175293,22.9897136688232
"bat_pathogens",1,94.90636152,25.71040473,1032,12,0.0138359321281314,2.08589673042297,92.6560592651367,0.244050830602646,14.8179426193237,165.5,142.25,162.099807739258
"bat_pathogens",1,150.7225295,-34.14528902,126,13,0.00158918835222721,0.969570338726044,49.0401458740234,0.512035429477692,139.587036132812,74.1666641235352,104.166664123535,8.51440143585205
"bat_pathogens",1,30.37429637,0.227685303,1190,16,0.561058461666107,0.370656996965408,154.644546508789,0.494093805551529,130.828384399414,90,156.16667175293,198.07373046875
"bat_pathogens",1,88.94765812,24.75838636,17,7,0.00239732256159186,0.000468777783680707,39.8364753723145,0.7891446352005,1958.17565917969,128.66667175293,204.41667175293,17.6001377105713
"bat_pathogens",1,-10.22959439,8.53501354,451,12,0.488761395215988,3.62808394432068,123.370140075684,0.451220363378525,132.062377929688,207.16667175293,181.08332824707,61.7915344238281
"bat_pathogens",1,90.73601786,23.97416703,11,7,0.000861787411849946,0.00946833286434412,43.8741912841797,0.792322754859924,3321.48315429688,172.33332824707,212.5,38.444938659668
"bat_pathogens",1,89.09612448,23.84352999,15,6,0.0015987332444638,0.00199700007215142,38.9307899475098,0.779099822044373,2687.38037109375,132.41667175293,206.75,23.9135799407959
"bat_pathogens",1,150.5398431,-23.34373237,53,13,0.0096943499520421,0.115464329719543,59.5341110229492,0.409154027700424,283.170715332031,76.4166641235352,167.5,448.040802001953
"bat_pathogens",1,0.04395869,50.79168534,41,11,9.99999974737875e-06,0.0193793326616287,29.8177967071533,0.688815295696259,327.386169433594,59.9166679382324,60.4166679382324,31045.66796875
"bat_pathogens",1,88.64662108,23.84674827,18,6,0.00188938726205379,0.00603399984538555,39.1705589294434,0.737750649452209,765.895324707031,119,206.33332824707,24.7510280609131
"bat_pathogens",1,21.56453055,-4.848548992,542,12,0.925064623355865,4.8885703086853,96.1227493286133,0.588184177875519,365.435791015625,139.33332824707,192,72.7362670898438
"bat_pathogens",1,88.63525765,24.80702489,19,7,0.0015950920060277,0.000570666685234755,39.0482559204102,0.76001650094986,574.049255371094,121.333335876465,203.66667175293,53.5780715942383
"bat_pathogens",1,26.5450554,-25.38446179,1064,3,0.00345371500588953,0.0152423335239291,87.6189041137695,0.202558249235153,26.3778457641602,51,120.083335876465,168.359741210938
"bat_pathogens",1,32.72498,0.64847,1100,18,0.647560954093933,1.33547031879425,145.264434814453,0.615428805351257,227.336044311523,106.166664123535,162.66667175293,115.908432006836
"bat_pathogens",1,34.75814964,1.032378484,2139,20,0.0801541581749916,0.230048224329948,155.417190551758,0.568670094013214,260.502746582031,104.166664123535,94.6666641235352,39.4253883361816
"bat_pathogens",1,11.2674021,1.128886251,600,10,0.313894748687744,0.182019665837288,120.343910217285,0.139367908239365,32.2641754150391,153.5,183.08332824707,470.119689941406
"bat_pathogens",1,28.248631,4.633031,639,12,0.77437150478363,0.747313976287842,113.791839599609,0.565897107124329,36.7825927734375,121.5,183.91667175293,49.373908996582
"bat_pathogens",1,34.64138286,1.385047306,2186,18,0.146797090768814,0.249708995223045,148.428253173828,0.478322118520737,262.134552001953,117.666664123535,102.833335876465,130.647125244141
"bat_pathogens",1,149.1815197,-21.1430338,7,13,0.0137995313853025,0.0399826653301716,43.6399002075195,0.603980779647827,330.550384521484,143.66667175293,180.33332824707,32215.05859375
"bat_pathogens",1,88.56680905,23.81467458,17,7,0.00130361528135836,0.0043354444205761,40.6629333496094,0.740784466266632,506.277099609375,116.666664123535,206.75,35.1609878540039
"bat_pathogens",1,88.1360684,25.84414124,42,6,0.00192831992171705,0.00326999998651445,38.7865447998047,0.778950572013855,685.033325195312,152.33332824707,193.75,57.3436164855957
"bat_pathogens",1,29.30920385,0.605101918,951,13,0.66127222776413,4.13965606689453,153.285751342773,0.150389119982719,149.78596496582,126.083335876465,180.25,310.1220703125
"bat_pathogens",1,20.58726183,-0.423716691,363,14,0.00157692155335099,1.03032767772675,97.3548889160156,0.120134428143501,40.0158843994141,172.58332824707,207.16667175293,481.397125244141
"bat_pathogens",1,26.75573712,-25.7476754,1474,3,0.00589460786432028,0.0995771139860153,86.2915878295898,0.227193802595139,6.48589754104614,57.4166679382324,95.75,100.008995056152
"bat_pathogens",1,28.39791061,4.575884038,649,12,0.344538569450378,0.748924314975739,115.820350646973,0.647802114486694,59.0015754699707,121.333335876465,182.25,15.6764965057373
"bat_pathogens",1,39.37722148,48.59615841,78,11,9.99999974737875e-06,0.42637300491333,51.622200012207,0.618034482002258,479.201049804688,40.4166679382324,41.5,37.9506149291992
"bat_pathogens",1,21.42030166,-5.223909594,511,13,0.947194159030914,3.98971796035767,97.8765106201172,0.460383355617523,208.757110595703,132.83332824707,194.5,123.798049926758
"bat_pathogens",1,29.58356215,3.100221339,879,12,0.981359362602234,2.54649996757507,140.468536376953,0.339988768100739,184.375381469727,139.41667175293,183.33332824707,350.660491943359
"bat_pathogens",1,114.2635439,30.61779553,25,6,0.00363579206168652,0.0163266658782959,38.1816673278809,0.823211014270782,11950.1650390625,102,131.83332824707,14.7815504074097
"bat_pathogens",1,-2.831102234,52.43019727,174,11,9.99999974737875e-06,0.131955996155739,38.9104309082031,0.568194687366486,37.505973815918,66.5833358764648,52.0833320617676,23.2842540740967
"bat_pathogens",1,88.42774411,26.71092766,121,18,0.0188708268105984,0.118724226951599,90.9663543701172,0.710582673549652,1380.81958007812,273.083343505859,187.33332824707,15.8648090362549
"bat_pathogens",1,32.53455627,0.62010922,1172,16,0.528875529766083,1.78454327583313,142.31950378418,0.619972825050354,338.198638916016,104.666664123535,159.33332824707,118.331962585449
"bat_pathogens",1,89.98188996,23.403281,7,7,0.00144267338328063,0.00535533344373107,38,0.734050750732422,1117.0302734375,153.08332824707,209.16667175293,15.6400308609009
"bat_pathogens",0,113.104166666667,37.2291666666666,1356,5,0.0157009549438953,0.237309664487839,44.2846717834473,0.272475868463516,10.3783330917358,46.4166679382324,8.91666698455811,143.842025756836
"bat_pathogens",0,77.8125000000002,20.7708333333332,337,5,0.00425588293001056,0.000550888886209577,60.9976272583008,0.750953614711761,206.161514282227,69.0833358764648,213.75,73.0866165161133
"bat_pathogens",0,115.6875,32.9374999999999,30,7,0.0046849437057972,0.0817757770419121,31,0.755573928356171,459.678833007812,72.9166641235352,109.583335876465,50.3388938903809
"bat_pathogens",0,-0.187499999999858,5.52083333333321,24,0,0.00693275453522801,0.257611453533173,69.1762084960938,0.825953781604767,10083.9892578125,67.6666641235352,232.41667175293,31183.328125
"bat_pathogens",0,34.9375000000002,-16.1875000000001,69,21,0.939696252346039,0.483556538820267,130.728591918945,0.533330976963043,181.93342590332,67.9166641235352,199,99.244743347168
"bat_pathogens",0,109.8125,27.6458333333332,402,9,0.0144571885466576,0.617042303085327,62.0159797668457,0.357020378112793,43.670581817627,109.083335876465,123.5,115.479072570801
"bat_pathogens",0,21.9791666666668,50.3124999999999,201,18,9.99999974737875e-06,0.722375988960266,64.0469207763672,0.586708784103394,40.1222648620605,49.4166679382324,34,31.4918823242188
"bat_pathogens",0,78.1458333333335,30.4374999999999,1680,14,0.0114416666328907,0.03450633212924,65.1425857543945,0.564474701881409,378.689361572266,182,117.416664123535,63.811954498291
"bat_pathogens",0,86.3541666666669,23.8124999999999,216,7,0.00149712606798857,0.000834000005852431,49.8751220703125,0.858645439147949,3763.7509765625,97.8333358764648,205.91667175293,59.1175117492676
"bat_pathogens",0,59.1875000000002,26.5624999999999,1053,2,0.00183916825335473,1.06666666397359e-05,31,0.145109921693802,4.06504106521606,12.25,161.83332824707,1002.81689453125
"bat_pathogens",0,135.270833333334,34.7708333333332,383,4,0.0208233371376991,0.0930645540356636,22.2030544281006,0.722608029842377,2183.46044921875,134.66667175293,96.6666641235352,116.988487243652
"bat_pathogens",0,115.354166666667,30.2291666666666,24,10,0.00265201949514449,0.351028323173523,44.2661018371582,0.701051354408264,369.553558349609,118.166664123535,128.5,18.3308162689209
"bat_pathogens",0,40.3958333333335,36.6041666666666,336,1,0.00709936115890741,0,28.0322208404541,0.49784779548645,217.868347167969,28.25,106.666664123535,31.2263374328613
"bat_pathogens",0,114.104166666667,22.7291666666666,60,16,0.00584840541705489,0.651403367519379,62.2309417724609,0.788007855415344,6058.29541015625,172.75,187.91667175293,58.7956085205078
"bat_pathogens",0,115.645833333334,38.3124999999999,23,5,0.0105270501226187,0.00671933311969042,34.6863746643066,0.763761520385742,272.763671875,35.25,72.25,55.6107635498047
"bat_pathogens",0,39.9791666666668,21.1874999999999,327,4,0.00709768151864409,5.77777791477274e-06,33.4534034729004,0.442679584026337,235.848449707031,6.66666650772095,235,68.690185546875
"bat_pathogens",0,97.8125000000002,24.1874999999999,946,15,0.334560960531235,1.69298100471497,120.221641540527,0.716307520866394,338.747833251953,130,140.16667175293,110.669563293457
"bat_pathogens",0,40.5208333333335,30.7708333333332,668,1,0.00649168808013201,0,18,0.0887932106852531,3.27962970733643,7.58333349227905,142.16667175293,145.415740966797
"bat_pathogens",0,-72.2291666666666,18.5208333333332,144,2,0.0035423447843641,0.0935537740588188,18.0851821899414,0.770042181015015,2383.18725585938,94,199.25,63.1886520385742
"bat_pathogens",0,73.3125000000002,19.1874999999999,50,9,0.0109459226951003,0.000620333361439407,65.7152633666992,0.620324075222015,1916.19775390625,255.91667175293,221,15.4112558364868
"bat_pathogens",0,133.270833333334,47.1874999999999,62,7,9.99999974737875e-06,0.106494002044201,56.6893005371094,0.493724673986435,6.50474786758423,50,-28.0833339691162,234.065689086914
"bat_pathogens",0,9.47916666666683,47.1874999999999,596,12,9.99999974737875e-06,0.1424890011549,60.6724395751953,0.616480231285095,132.675415039062,95.3333358764648,43.0833320617676,86.0640487670898
"bat_pathogens",0,45.4375000000002,-19.9375000000001,90,4,0.18594779074192,0.207736447453499,12.1947555541992,0.341135680675507,38.3009834289551,96.25,195,693.025817871094
"bat_pathogens",0,55.3958333333335,24.8541666666666,88,3,0.00286022247746587,0,23.9271831512451,0.521890580654144,177.044311523438,7.25,208.66667175293,156.715026855469
"bat_pathogens",0,80.4375000000002,23.6874999999999,429,3,0.001430609729141,0.0211253333836794,52,0.615709245204926,174.718643188477,97.6666641235352,180.25,61.3708648681641
"bat_pathogens",0,64.3541666666669,62.0208333333333,120,1,9.99999974737875e-06,2.63094973564148,36,0.060161005705595,0.23345647752285,45.8333320617676,-68.75,486.474731445312
"bat_pathogens",0,79.5625000000002,10.9374999999999,16,5,0.00311400298960507,0.0360385552048683,49,0.728723526000977,597.716796875,90.1666641235352,244.33332824707,22.4280605316162
"bat_pathogens",0,106.645833333334,47.8124999999999,1255,2,9.99999974737875e-06,0.00021066666522529,45.4048500061035,0.446734458208084,132.294464111328,19,-72,664.339050292969
"bat_pathogens",0,76.3541666666669,24.4791666666666,344,5,0.00433535361662507,2.03333329409361e-05,59.7528953552246,0.553631961345673,149.569458007812,76,191,40.627571105957
"bat_pathogens",0,26.1875000000002,44.4374999999999,74,16,9.99999974737875e-06,0.0349285565316677,61.0391006469727,0.802819192409515,1788.05090332031,49.25,56,45.9575157165527
"bat_pathogens",0,-112.5625,46.0208333333332,1861,11,9.99999974737875e-06,0.740166783332825,60.9758338928223,0.404715061187744,143.355606079102,30.1666660308838,-40.0833320617676,362.110870361328
"bat_pathogens",0,105.770833333334,30.2708333333332,292,13,0.0132077066227794,0.106832668185234,72.098258972168,0.694382905960083,407.759094238281,85.0833358764648,144.5,60.1917457580566
"bat_pathogens",0,-78.8124999999999,42.8124999999999,212,8,9.99999974737875e-06,0.0674749985337257,46.4920387268066,0.738896608352661,416.177276611328,84.8333358764648,32.8333320617676,23.8899555206299
"bat_pathogens",0,50.0208333333335,-15.5625000000001,711,5,0.0364980734884739,0.62019145488739,43.536506652832,0.12815335392952,11.6750459671021,188.33332824707,162.58332824707,2195.27172851562
"bat_pathogens",0,-9.3958333333332,30.2708333333332,99,3,0.00194308487698436,0.00498666660860181,40.2052001953125,0.461004287004471,269.157989501953,18.4166660308838,138.58332824707,123.209190368652
"bat_pathogens",0,95.6875000000002,27.7291666666666,135,9,0.00174061465077102,0.714723706245422,64.1427917480469,0.571178913116455,290.566040039062,222.75,182.08332824707,50.6790504455566
"bat_pathogens",0,85.5208333333335,25.1458333333332,62,7,0.00301736127585173,0.000305666646454483,51.6376762390137,0.799165606498718,2422.8837890625,78.5,208.41667175293,23.885347366333
"bat_pathogens",0,112.8125,24.0624999999999,179,11,0.00268595479428768,2.68225002288818,65.3217163085938,0.488262057304382,294.766021728516,141.16667175293,165.5,92.056999206543
"bat_pathogens",0,49.7708333333335,37.3541666666666,-15,7,0.00053916365141049,0.00108600000385195,38.9454078674316,0.804393589496613,448.91748046875,111.75,113.666664123535,29.934497833252
"bat_pathogens",0,105.270833333334,-5.1041666666668,50,16,0.0749208480119705,0.74250066280365,116.261207580566,0.863915085792542,1198.13562011719,190.25,222.08332824707,71.4014587402344
"bat_pathogens",0,-81.5624999999999,41.4791666666666,316,9,9.99999974737875e-06,0.112397111952305,43.5248527526855,0.834407329559326,968.617065429688,81.8333358764648,41.25,41.7101058959961
"bat_pathogens",0,105.729166666667,29.2291666666666,387,14,0.00772405322641134,0.166890993714333,76.0806274414062,0.666652798652649,251.898208618164,91.25,146.91667175293,89.3349685668945
"bat_pathogens",0,79.5208333333335,15.5208333333332,148,4,0.00623897043988109,0.0055424440652132,52.6530532836914,0.487230390310287,130.675506591797,59.9166679382324,234.41667175293,35.3515129089355
"bat_pathogens",0,7.14583333333348,51.4791666666666,83,15,9.99999974737875e-06,0.152993336319923,50.6598739624023,0.833094000816345,1285.82409667969,69.5833358764648,59.75,38.9382743835449
"bat_pathogens",0,106.604166666667,29.5624999999999,347,15,0.0096462806686759,0.369276344776154,78.6865921020508,0.765101492404938,1852.95617675781,91.4166641235352,150.66667175293,41.8760871887207
"bat_pathogens",0,-78.5208333333333,-7.2291666666668,3244,7,0.00936117116361856,0.235085785388947,63.0808601379395,0.50102835893631,367.279022216797,78.9166641235352,29,36.1605339050293
"bat_pathogens",0,31.1458333333335,31.1458333333332,4,2,0.00246205669827759,0.0187309999018908,34,0.835583746433258,844.441650390625,6.08333349227905,136.66667175293,22.1522617340088
"bat_pathogens",0,106.6875,26.5624999999999,1119,14,0.0246133841574192,0.633815884590149,92.5135650634766,0.756376028060913,7054.19775390625,98.8333358764648,122.333335876465,16.5666446685791
"bat_pathogens",0,25.7291666666668,-23.8125000000001,1111,5,0.00257155322469771,0.00110588886309415,58.1107444763184,0.224097922444344,8.83902072906494,37.3333320617676,117.166664123535,165.610168457031
"bat_pathogens",0,115.520833333334,34.7291666666666,56,7,0.00583136733621359,0.227436780929565,32,0.754492819309235,477.621337890625,56.6666679382324,90.25,63.1594619750977
"bat_pathogens",0,122.229166666667,40.6458333333332,1,4,9.99999974737875e-06,0.00432466669008136,31.6381092071533,0.780814409255981,1050.3740234375,55.5,43.6666679382324,7832.083984375
"bat_pathogens",0,110.395833333334,35.5624999999999,770,5,0.0240987334400415,0.0627906620502472,45.7859153747559,0.528334140777588,155.569854736328,44.5833320617676,64.75,81.2782287597656
"bat_pathogens",0,-116.395833333333,55.6041666666666,667,3,9.99999974737875e-06,0.684891998767853,40,0.109212301671505,0.514603137969971,39.6666679382324,-58.9166679382324,740.980102539062
"bat_pathogens",0,90.0625000000002,23.5624999999999,5,7,0.00155103846918792,0.00152788893319666,35.7771148681641,0.581705808639526,655.713256835938,157,209.41667175293,63.2177696228027
"bat_pathogens",0,82.9375000000002,19.8958333333332,227,6,0.00147136393934488,0.0875103399157524,53,0.626874923706055,353.059448242188,98.3333358764648,213.75,18.0801315307617
"bat_pathogens",0,-103.479166666667,20.5624999999999,1636,14,0.00674783112481236,0.0351495556533337,97.0552215576172,0.783592164516449,3308.17651367188,73.5833358764648,111.583335876465,81.3279647827148
"bat_pathogens",0,32.1458333333335,4.47916666666654,819,11,0.0414735451340675,0.0379969999194145,116.389312744141,0.36471238732338,86.9629898071289,89.8333358764648,192.5,206.529037475586
"bat_pathogens",0,-72.7708333333332,19.1041666666666,60,0,0.00204338016919792,0.0643673315644264,23.3566646575928,0.375897973775864,134.742965698242,52.8333320617676,215.08332824707,55351.484375
"bat_pathogens",0,37.6458333333335,36.5624999999999,515,3,0.00345981656573713,0.000156666661496274,35.9839515686035,0.550567209720612,64.1945037841797,26.6666660308838,103.916664123535,45.8877449035645
"bat_pathogens",0,-4.2708333333332,55.7708333333333,79,7,9.99999974737875e-06,0.469673782587051,32.5721778869629,0.720429956912994,1049.75024414062,100.75,47.3333320617676,72.9130477905273
"bat_pathogens",0,116.854166666667,-1.1041666666668,33,2,0.10795845836401,3.72152900695801,89.7849197387695,0.651598989963531,491.357208251953,197,232.75,75.3377838134766
"bat_pathogens",0,88.6875000000002,22.8541666666666,8,8,0.00113597651943564,0.00607066648080945,45.6213531494141,0.783842861652374,1250.94445800781,127.75,211.08332824707,8.91826820373535
