"Species","pa","X","Y","alt","rats","cropland","treeloss","lulc","pop","ppt_m","tmin_m","travel"
"rat_pathogens",1,47.8799333,-18.40214399,1292,0,11.25,0.634253025054932,0.236457481980324,42.6874351501465,110.25,123.916664123535,595.347717285156
"rat_pathogens",1,-60.03281605,-22.3520162,138,9.59517574310303,2.16666674613953,0.40433868765831,0.708592355251312,78.9569396972656,59.25,185,292.069732666016
"rat_pathogens",1,81.00782146,7.948400147,47,9,53.8611106872559,0.266046017408371,0.463821053504944,380.221740722656,139.66667175293,236.33332824707,63.5672950744629
"rat_pathogens",1,13.27183388,10.68205527,446,9,61.5277786254883,0.118354886770248,0.690094590187073,83.6180191040039,72.0833358764648,188.25,43.3437347412109
"rat_pathogens",1,115.3435734,28.40683436,34,11.0420227050781,69.75,0.315445005893707,0.748762130737305,810.976928710938,93,139.16667175293,35.1615219116211
"rat_pathogens",1,127.0166693,38.00728959,71,9.07494163513184,20.5277786254883,0.303210228681564,0.582128405570984,68.209358215332,117.666664123535,56.5,51.6150741577148
"rat_pathogens",1,11.63147428,52.11877529,55,12.5380659103394,0.5,0.0293179992586374,0.805775582790375,678.209106445312,41.3333320617676,50.0833320617676,0.941358029842377
"rat_pathogens",1,127.7134028,35.93528195,530,8,0.944444417953491,1.02756714820862,0.475451022386551,17.2394390106201,112.833335876465,42.75,75.3648834228516
"rat_pathogens",1,40.5674934,52.03946505,134,15,54.5,0.0193424448370934,0.513187527656555,31.3754367828369,43.5833320617676,15.1666669845581,339.417022705078
"rat_pathogens",1,114.8896843,28.22530427,83,11,25.75,2.47830414772034,0.584910035133362,384.096893310547,114.25,135.58332824707,22.8925457000732
"rat_pathogens",1,-64.84214424,-14.77655484,156,12,0,0.548443675041199,0.444881290197372,327.098724365234,157,202.5,12.6598091125488
"rat_pathogens",1,-120.8328255,56.23839333,590,9.00840759277344,5.66666650772095,0.967399477958679,0.477253973484039,78.8384780883789,39,-32.1666679382324,716.533935546875
"rat_pathogens",1,-94.56175797,38.94350922,280,10,0.722222208976746,0.114963330328465,0.722880601882935,434.590240478516,80.3333358764648,69,63.1933784484863
"rat_pathogens",1,80.87830064,7.315476387,826,9.11812400817871,2.5,0.195716336369514,0.364501476287842,133.566055297852,220,180.08332824707,113.077392578125
"rat_pathogens",1,-64.67029105,-13.04235473,138,11.4009857177734,0,0.323263883590698,0.194703638553619,7.96936464309692,119.583335876465,202.58332824707,176.246917724609
"rat_pathogens",1,-116.6341096,33.92502146,581,12.7835750579834,0,0.423124343156815,0.261623352766037,11.2627964019775,20.75,103.75,42.8192749023438
"rat_pathogens",1,114.7488238,28.36744012,126,11,10.1666669845581,2.35551190376282,0.409090846776962,61.7214813232422,119.166664123535,131.08332824707,40.2170791625977
"rat_pathogens",1,0.052305154,11.50081736,289,9.76558494567871,15.8888893127441,0.000637777789961547,0.598452270030975,144.964065551758,70,216.16667175293,127.051551818848
"rat_pathogens",1,13.37443963,54.08650798,2,10.2003898620605,47.75,0.0605500005185604,0.586281836032867,325.552734375,46.5833320617676,49.9166679382324,7702.2109375
"rat_pathogens",1,-117.2839435,55.06410042,711,8,38.5555572509766,0.792450189590454,0.471078336238861,6.89772796630859,43.5833320617676,-49.8333320617676,709.168090820312
"rat_pathogens",1,-64.0540558,-13.25868418,141,13.0101079940796,0,0.244335561990738,0.329721063375473,6.44460773468018,120.583335876465,197.58332824707,286.165710449219
"rat_pathogens",1,38.66021344,53.43529067,221,14,77.5,0.00399066647514701,0.499751299619675,24.1047668457031,48.3333320617676,4.91666650772095,221.084014892578
"rat_pathogens",1,12.55090805,52.41335896,36,13,11.5,0.250548660755157,0.59620213508606,227.813125610352,44.8333320617676,51.1666679382324,37.5723571777344
"rat_pathogens",1,-76.61661101,3.435043237,1791,16.3250637054443,0,0.277687668800354,0.518342614173889,1042.90356445312,150.75,137.58332824707,57.5363464355469
"rat_pathogens",1,-71.53510449,-41.96701008,409,8.69696807861328,1.11111116409302,1.10985243320465,0.357330828905106,195.324890136719,87.8333358764648,32.8333320617676,288.800720214844
"rat_pathogens",1,-92.0363685,32.40112368,23,10,12.75,1.44519758224487,0.318118661642075,26.7974967956543,112.166664123535,119.083335876465,107.969596862793
"rat_pathogens",1,28.41931052,-15.42552314,1266,12,6.25,0.804239094257355,0.519005715847015,172.196029663086,69.0833358764648,140.58332824707,99.8161468505859
"rat_pathogens",1,-60.43688122,-22.22277204,157,10,0.0277777779847383,1.41952121257782,0.30205437541008,0.42230635881424,60.8333320617676,186.16667175293,326.269378662109
"rat_pathogens",1,-11.75764718,8.025108086,108,16.6413555145264,0,6.86611461639404,0.247227072715759,242.672836303711,224.25,214,70.2348327636719
"rat_pathogens",1,15.58268335,45.11612865,301,13.8801288604736,0.5,0.290003687143326,0.343444108963013,16.2182292938232,99.5,60.1666679382324,85.5917892456055
"rat_pathogens",1,9.668717939,50.55362519,315,13,31.5,0.365923345088959,0.741415441036224,398.814300537109,55.8333320617676,39,60.8438491821289
"rat_pathogens",1,-80.44201592,7.406977927,113,10.9985494613647,10,0.17113234102726,0.338543117046356,23.2062568664551,170.91667175293,217.58332824707,191.836410522461
"rat_pathogens",1,-80.27530265,7.769755817,35,10.1928186416626,12.9166669845581,0.0975838899612427,0.602578341960907,179.476516723633,93.0833358764648,224.83332824707,1409.4619140625
"rat_pathogens",1,5.861601336,46.38518948,806,12,0,0.190417006611824,0.433894872665405,86.4867935180664,98.4166641235352,36.9166679382324,43.0493812561035
"rat_pathogens",1,39.57719981,52.60709133,162,16,13,0.190784990787506,0.762619733810425,1183.51501464844,46.4166679382324,11.3333330154419,261.927642822266
"rat_pathogens",1,7.499540525,48.40727827,209,13,32.25,0.187883675098419,0.585689723491669,132.850616455078,53.8333320617676,56.5833320617676,41.9778213500977
"rat_pathogens",1,80.65087381,7.847442583,171,9,29.5,0.412806987762451,0.463267028331757,284.15576171875,128.08332824707,225.5,102.097732543945
"rat_pathogens",1,40.77077523,52.23763837,161,15.0595121383667,74.3888854980469,0.0149281108751893,0.583321332931519,8.06613826751709,44,13,324.843048095703
"rat_pathogens",1,-1.886539489,6.469283278,245,20.5060367584229,0.5,4.33388710021973,0.669561684131622,148.251480102539,118.75,209,93.0624084472656
"rat_pathogens",1,15.98532472,46.31474485,321,12.5542392730713,0.583333313465118,0.0905525535345078,0.543515741825104,36.1712646484375,80.8333358764648,47.1666679382324,138.883178710938
"rat_pathogens",1,12.80601571,52.92146714,52,13,18.4166660308838,0.184146329760551,0.513751983642578,79.8564071655273,47.0833320617676,47.5833320617676,56.4325561523438
"rat_pathogens",1,8.437356384,48.44705382,662,12,8,0.351756453514099,0.542634963989258,136.374069213867,81.75,36.25,65.6672744750977
"rat_pathogens",1,-119.5766075,37.73825849,2059,11.1072626113892,0,1.92285239696503,0.0278674960136414,1.44306445121765,69.6666641235352,-0.75,141.63053894043
"rat_pathogens",1,-64.33897596,-22.7315974,535,9.17736053466797,0.333333343267441,1.01367938518524,0.37798747420311,62.4224014282227,99.9166641235352,156.41667175293,235.390365600586
"rat_pathogens",1,-60.04819975,-21.98029502,143,10.2109308242798,0,1.44477546215057,0.326187908649445,0.45967361330986,58.6666679382324,187.58332824707,481.992279052734
"rat_pathogens",1,-64.79439735,-16.83590021,205,15.0999622344971,0.16666667163372,2.37378311157227,0.234704524278641,16.3641510009766,289.5,196.83332824707,200.92626953125
"rat_pathogens",1,22.06156459,49.47907899,514,13.0288715362549,8.08333301544189,0.17819444835186,0.45008197426796,17.4180660247803,63.25,16.5,57.0520477294922
"rat_pathogens",1,-97.03108242,47.92441901,251,7.93490362167358,57.6388893127441,0.0123275555670261,0.674811363220215,120.152198791504,41.5,-18.3333339691162,78.104248046875
"rat_pathogens",1,-60.95458078,-34.58362242,78,8,43.25,0.0840049982070923,0.725294411182404,384.989501953125,81.6666641235352,94.0833358764648,105.670440673828
"rat_pathogens",1,18.77908917,43.50541405,625,11.0458478927612,0.333333343267441,0.0561647787690163,0.423827022314072,49.1883010864258,91.5833358764648,51,221.917541503906
"rat_pathogens",1,-11.05707933,8.218621981,227,20.9595394134521,0.0555555559694767,6.01085424423218,0.393135249614716,361.016052246094,222.08332824707,202.25,52.7601356506348
"rat_pathogens",1,14.33775997,51.75669949,67,13,14.1666669845581,0.632130324840546,0.649296879768372,356.915710449219,46.5833320617676,52.3333320617676,92.2098770141602
"rat_pathogens",1,-64.0540558,-13.25868418,141,13.0101079940796,0,0.244335561990738,0.329721063375473,6.44460773468018,120.583335876465,197.58332824707,286.165710449219
"rat_pathogens",1,80.63394772,7.296066642,562,9.38817691802979,0.0833333358168602,0.225799009203911,0.615900099277496,1932.52734375,183.16667175293,197.33332824707,112.125511169434
"rat_pathogens",1,-40.38043902,-20.28522058,36,15.2618284225464,0.0833333358168602,0.469125330448151,0.71948379278183,2297.533203125,94.6666641235352,207.75,4356.3681640625
"rat_pathogens",1,126.9928289,37.54316319,43,9,0,0.139065220952034,0.83700293302536,9862.6748046875,113.166664123535,72.6666641235352,17.1663990020752
"rat_pathogens",1,119.1410307,28.06874722,342,14,0.5,1.16840064525604,0.529706060886383,412.186218261719,147.33332824707,130.58332824707,121.904434204102
"rat_pathogens",1,-60.69995041,-34.58251145,75,8,92.4722213745117,0.0405292212963104,0.692797183990479,8.94718074798584,81.5833358764648,95,125.754837036133
"rat_pathogens",1,-65.57145166,-16.81488428,247,18.8422966003418,1.61111116409302,2.47725582122803,0.217543676495552,31.6061248779297,329.333343505859,197.83332824707,216.684036254883
"rat_pathogens",1,39.73269806,43.60071628,118,7.38313007354736,0.5,0.0436760000884533,0.590170443058014,871.314636230469,122.75,99.25,19486.392578125
"rat_pathogens",1,2.753311364,8.878076064,300,13.0042724609375,23.0833339691162,1.45501363277435,0.200168117880821,42.6968154907227,93.5833358764648,206.66667175293,128.49690246582
"rat_pathogens",1,0.449662105,10.29055223,123,14,35.25,0.0192574448883533,0.471015095710754,154.567596435547,90.9166641235352,215.25,85.1300888061523
"rat_pathogens",1,-112.8303112,53.01147979,740,7.63259077072144,57.3333320617676,0.0166215561330318,0.693447709083557,33.5329399108887,37.1666679382324,-36.25,451.899261474609
"rat_pathogens",1,18.67859605,44.53865762,344,12,0.388888895511627,0.0627827793359756,0.686512410640717,240.495346069336,74.25,53.4166679382324,164.883361816406
"rat_pathogens",1,13.84644434,56.21529443,51,7,19.4166660308838,2.38387656211853,0.546057939529419,7.40163326263428,56.5,43.4166679382324,169.571670532227
"rat_pathogens",1,-50.41513681,-22.64051616,554,16.1280040740967,14,0.239783003926277,0.539515197277069,113.084526062012,110.666664123535,143.41667175293,83.0833358764648
"rat_pathogens",1,-10.41957199,9.287642071,598,14.2028856277466,0,1.1484626531601,0.207361593842506,29.3440837860107,167.16667175293,161.33332824707,116.230903625488
"rat_pathogens",1,10.12874268,54.31834505,31,10.3356122970581,20,0.0338533334434032,0.749322772026062,692.531982421875,63.25,45.75,1066.81420898438
"rat_pathogens",1,8.127271154,10.8890221,685,8.14419841766357,87.75,0.0355009995400906,0.716299414634705,216.498397827148,91.75,183.08332824707,82.4314117431641
"rat_pathogens",1,-47.07032525,-23.9316288,726,20.0641212463379,0,0.507031798362732,0.319102138280869,110.33422088623,165.25,130.83332824707,75.735710144043
"rat_pathogens",1,-69.20910417,8.696722932,93,7.66008043289185,5.25,0.592322647571564,0.373372942209244,63.3623733520508,122.416664123535,226,66.9332427978516
"rat_pathogens",1,-55.09986164,-8.315698906,280,7,9.33333301544189,5.43303394317627,0.180954575538635,51.3491363525391,200.91667175293,188.41667175293,308.166320800781
"rat_pathogens",1,80.34443369,7.256847412,157,9,3.33333325386047,0.717266321182251,0.476321637630463,657.497131347656,198,224.83332824707,129.885009765625
"rat_pathogens",1,8.03517117,9.873458613,751,9.39281272888184,2.75,0.287499666213989,0.639258682727814,161.917404174805,119.166664123535,184,46.5467529296875
"rat_pathogens",1,100.5315671,13.76274007,8,11.0448360443115,1.02777779102325,0.0279611106961966,0.903927028179169,13439.8349609375,121.416664123535,236.16667175293,29.4116744995117
"rat_pathogens",1,2.539596444,9.092292701,355,12,18.25,0.892033338546753,0.391176044940948,103.785377502441,95.4166641235352,203,221.174209594727
"rat_pathogens",1,-10.17021056,8.887804627,514,17.8552589416504,0,1.37989401817322,0.258286118507385,60.862117767334,192.83332824707,168.16667175293,42.7740020751953
"rat_pathogens",1,22.6857742,49.25278787,646,13.7938432693481,0,0.274985998868942,0.284676283597946,8.3636999130249,65.9166641235352,16.4166660308838,89.1170196533203
"rat_pathogens",1,-80.77535367,7.942829125,124,10.4277992248535,4.25,0.504523098468781,0.361488580703735,36.9657745361328,169.75,213.33332824707,128.535247802734
"rat_pathogens",1,-59.90301479,-22.30637333,133,11,1.83333337306976,0.362860321998596,0.610037386417389,3.90395641326904,56.3333320617676,185.16667175293,312.292419433594
"rat_pathogens",1,5.899766257,51.96824761,18,9,11.3333330154419,0.280609667301178,0.754010558128357,683.877807617188,64.3333358764648,56.4166679382324,6.60745286941528
"rat_pathogens",1,115.37887,28.67539836,54,11,30.0833339691162,0.939516663551331,0.642430126667023,1006.42761230469,85.4166641235352,135,12.087103843689
"rat_pathogens",1,12.11398675,54.08827744,5,9.86809158325195,23,0.0519349984824657,0.7137171626091,740.3251953125,48.75,55.4166679382324,4496.1455078125
"rat_pathogens",1,-46.8992028,-23.60270846,820,22.2328109741211,5.371827220193e-24,0.57751601934433,0.686643183231354,2802.2861328125,127.75,128.5,43.429012298584
"rat_pathogens",1,8.557313059,7.697293293,97,7.45159149169922,49.6666679382324,0.0970347747206688,0.709233820438385,1079.26257324219,110.916664123535,218.41667175293,69.5991821289062
"rat_pathogens",1,15.58341477,44.86435052,660,14,0,0.0805530026555061,0.202652826905251,4.06662559509277,106.416664123535,41.0833320617676,85.1810684204102
"rat_pathogens",1,-59.69995966,-33.43399938,3,9.16175746917725,0,0.0573993325233459,0.21834833920002,0.540696322917938,83.0833358764648,111.916664123535,500.4580078125
"rat_pathogens",1,-64.61556245,-13.26243262,136,11.1233263015747,0,0.243269994854927,0.162682816386223,3.8955659866333,121.416664123535,201.33332824707,145.78955078125
"rat_pathogens",1,15.22998921,59.25996431,38,7.01673412322998,8.47222232818604,1.78858184814453,0.658023059368134,715.475830078125,52.8333320617676,20.6666660308838,108.036888122559
"rat_pathogens",1,10.68849904,53.86479448,10,10.9449653625488,0.333333343267441,0.0294406656175852,0.767170190811157,801.033325195312,55.6666679382324,48.6666679382324,1.84533631801605
"rat_pathogens",1,7.27790737,48.08531798,295,13,4.33333349227905,0.165336340665817,0.569463849067688,259.041168212891,55.8333320617676,53.5833320617676,24.0842475891113
"rat_pathogens",1,-80.51944975,8.335902623,35,11.9799003601074,28.8333339691162,0.318042665719986,0.44877827167511,53.7415428161621,126.666664123535,224.5,90.2789154052734
"rat_pathogens",1,-80.61340313,7.908489132,91,11.112455368042,4.25,0.160684004426003,0.418058723211288,38.1959571838379,128.33332824707,219.75,132.969131469727
"rat_pathogens",1,-79.19105666,36.24937881,212,10.2216005325317,16.8888893127441,1.48218381404877,0.389072090387344,18.0902442932129,95.1666641235352,77.5833358764648,39.5477828979492
"rat_pathogens",1,-9.428498902,7.776762949,485,20,0,6.7255711555481,0.218023136258125,43.0276756286621,187.75,172,289.113677978516
"rat_pathogens",1,10.25563784,55.32076083,26,7,56.8055572509766,0.147831007838249,0.758385896682739,73.2412796020508,53,49.4166679382324,16.2400932312012
"rat_pathogens",1,-80.40425802,7.943510352,13,7.85202884674072,7.5,0.0433843322098255,0.526513934135437,111.816368103027,89.9166641235352,227.25,15794.056640625
"rat_pathogens",1,8.680587493,49.40777657,255,13,11.25,0.199647337198257,0.722436785697937,744.278503417969,60.5,53.5833320617676,3.84739422798157
"rat_pathogens",1,-7.771723196,11.42275992,364,12.9831991195679,8.69444465637207,0.539694547653198,0.247235685586929,18.3863620758057,93.5,200.41667175293,136.163467407227
"rat_pathogens",1,13.06058422,52.40019454,49,13,0.25,0.283316016197205,0.596683025360107,661.049499511719,47.25,50.8333320617676,4.55967044830322
"rat_pathogens",1,20.81983789,39.90495493,1006,9.42921257019043,0,0.0813506692647934,0.179328218102455,2.89533472061157,86.5833358764648,48.3333320617676,116.927185058594
"rat_pathogens",1,14.16304563,61.33727962,524,8,0,2.37519311904907,0.0896684378385544,0.218496039509773,57.5,-18.5833339691162,204.866256713867
"rat_pathogens",1,18.63820754,45.48283851,82,13,84.25,0.247666344046593,0.717478036880493,44.1624984741211,58.6666679382324,60.4166679382324,112.080474853516
"rat_pathogens",1,22.06216707,49.73113266,323,13,9.66666698455811,0.0827501118183136,0.641673624515533,135.810424804688,56.9166679382324,25.3333339691162,31.5828399658203
"rat_pathogens",1,5.282478659,48.81459837,329,11.8254108428955,39.75,0.268205761909485,0.53136819601059,9.25873756408691,62.9166679382324,48.25,48.1854934692383
"rat_pathogens",1,2.658756307,48.53020334,74,11,18.8333339691162,0.137897998094559,0.724010169506073,649.059875488281,53.25,66.9166641235352,43.838134765625
"rat_pathogens",1,-10.10158366,9.19985205,535,13.992883682251,0,0.889243304729462,0.372031956911087,445.182800292969,171.5,158,10.923867225647
"rat_pathogens",0,125.270833333334,38.8958333333332,87,8.16611957550049,44.4166679382324,0.0139053333550692,0.592980802059174,164.298095703125,77.4166641235352,51.6666679382324,92.0017166137695
"rat_pathogens",0,-12.7708333333332,7.85416666666654,10,14.2176895141602,0,3.95443558692932,0.18165223300457,26.7941284179688,283.833343505859,227.58332824707,666.265197753906
"rat_pathogens",0,81.5625000000002,16.9374999999999,36,9,65.5277786254883,0.076235443353653,0.67046058177948,284.125061035156,98.3333358764648,235,30.5991840362549
"rat_pathogens",0,126.979166666667,57.4791666666666,993,5.31825542449951,0,0.388950318098068,0.0131557704880834,0.00528835505247116,50.6666679382324,-145.33332824707,2323.62377929688
"rat_pathogens",0,42.8958333333335,36.3958333333332,341,6,45.25,0.000113000001874752,0.422688990831375,394.815795898438,42.6666679382324,121.75,20.5576133728027
"rat_pathogens",0,32.5208333333335,15.6041666666666,384,8.20158767700195,15.0833330154419,5.19999994139653e-05,0.869375109672546,2339.212890625,11,218.83332824707,46.1515769958496
"rat_pathogens",0,-67.3124999999999,45.1874999999999,53,6.14491891860962,3.88888883590698,1.17281007766724,0.390677034854889,46.857608795166,91.8333358764648,7,760.697021484375
"rat_pathogens",0,-78.4791666666666,-9.1041666666668,121,2.75032997131348,1.91666662693024,0.000211666658287868,0.451815456151962,511.471984863281,0.916666686534882,146.66667175293,2249.021484375
"rat_pathogens",0,-87.7708333333333,42.1874999999999,188,4.28831768035889,3.08333325386047,0.0466671101748943,0.755349934101105,512.687194824219,74.0833358764648,41.6666679382324,28.9274501800537
"rat_pathogens",0,84.4791666666669,19.4374999999999,180,9,19.0833339691162,0.268095225095749,0.564249813556671,239.051834106445,101.833335876465,219.75,64.2653198242188
"rat_pathogens",0,105.8125,30.1874999999999,266,13.0715990066528,23.25,0.129319325089455,0.771675705909729,766.872375488281,85.0833358764648,146.66667175293,13.2078580856323
"rat_pathogens",0,-118.979166666667,35.3958333333332,159,8.70473194122314,0.833333313465118,0.221689000725746,0.846381068229675,1100.42260742188,15.4166669845581,113.666664123535,72.2940139770508
"rat_pathogens",0,88.3541666666669,22.4374999999999,7,10,1.33333337306976,0.000561666674911976,0.831426084041595,14649.1279296875,138.66667175293,214.25,40.2201652526855
"rat_pathogens",0,-6.8958333333332,34.0208333333332,28,2.28959274291992,0.16666667163372,0.0673506632447243,0.799072623252869,2678.73510742188,43.5833320617676,128.58332824707,53445.265625
"rat_pathogens",0,114.354166666667,23.1874999999999,130,12,1.58333337306976,1.90488827228546,0.650385797023773,966.554321289062,165.66667175293,178.66667175293,71.402946472168
"rat_pathogens",0,40.2291666666668,6.81249999999987,1298,10.243803024292,8.16666698455811,0.141831994056702,0.359914362430573,91.6033935546875,65.25,145.5,75.0796356201172
"rat_pathogens",0,95.0208333333335,26.9374999999999,125,13.9836750030518,2.63888883590698,2.08120512962341,0.39115172624588,184.075881958008,200.91667175293,187.75,30.204345703125
"rat_pathogens",0,117.729166666667,41.9791666666666,1045,11.963885307312,9.38888931274414,0.228061884641647,0.451620429754257,208.932479858398,37.5833320617676,-21.9166660308838,149.739013671875
"rat_pathogens",0,18.3125000000001,50.5624999999999,219,13.2358522415161,45.4444427490234,1.05791306495667,0.652911186218262,93.2075805664062,53.0833320617676,40,47.6439552307129
"rat_pathogens",0,31.2291666666668,0.770833333333201,1214,20.6774272918701,25.5833339691162,2.8714656829834,0.567903280258179,150.137832641602,101.75,165.25,329.912963867188
"rat_pathogens",0,5.4791666666668,45.3541666666666,476,13.7743349075317,55.9166679382324,0.28241565823555,0.641477704048157,115.539535522461,81,52.25,50.9211235046387
"rat_pathogens",0,78.6458333333335,28.8541666666666,203,12,94.75,0.00662200013175607,0.76099294424057,1042.37707519531,81.0833358764648,181.91667175293,30.9077491760254
"rat_pathogens",0,126.645833333334,38.8958333333332,374,8,5,0.134464994072914,0.262573808431625,54.475658416748,103.416664123535,26.3333339691162,162.191360473633
"rat_pathogens",0,34.0208333333335,-1.02083333333346,1136,13.739239692688,14.3055553436279,0.0325377769768238,0.26291024684906,311.837585449219,79.9166641235352,167.41667175293,143.759826660156
"rat_pathogens",0,115.229166666667,-8.64583333333347,57,9.49748611450195,30.1666660308838,0.136219337582588,0.796093881130219,4716.95947265625,154.16667175293,221.25,2469.7587890625
"rat_pathogens",0,-43.3124999999999,-23.0208333333335,50,4.28278636932373,0,0.0598841123282909,0.654157400131226,1008.84588623047,111.333335876465,188.25,57051.98046875
"rat_pathogens",0,44.3125000000002,42.8541666666666,1781,11.4503993988037,0,0.031186668202281,0.253103137016296,17.9816112518311,84.75,-18.1666660308838,210.16276550293
"rat_pathogens",0,1.02083333333348,8.31249999999989,338,15,23.2777786254883,0.413787543773651,0.44493967294693,422.879302978516,98.9166641235352,206,20.3078804016113
"rat_pathogens",0,83.2708333333335,50.2291666666666,1047,14.1450548171997,0,0.0839102193713188,0.185517370700836,7.1052827835083,51.3333320617676,-52.1666679382324,339.015838623047
"rat_pathogens",0,9.85416666666683,52.4374999999999,61,12.108154296875,26.4166660308838,0.181609004735947,0.692445576190948,249.801940917969,55.25,46.4166679382324,33.5315475463867
"rat_pathogens",0,-2.31249999999986,53.4374999999999,32,8,0.194444447755814,0.0301208887249231,0.875446617603302,2081.58618164062,75.8333358764648,69,9.83062744140625
"rat_pathogens",0,120.9375,14.1874999999999,343,8.05550098419189,3.19444441795349,0.207732439041138,0.605499505996704,884.469543457031,194.33332824707,212.66667175293,24.9278297424316
"rat_pathogens",0,-112.5625,46.0208333333332,1861,10,0.0277777779847383,0.740166783332825,0.404715061187744,143.355606079102,30.1666660308838,-40.0833320617676,362.110870361328
"rat_pathogens",0,120.645833333334,31.5208333333332,4,8,23.1666660308838,0.0608060024678707,0.787674605846405,1160.27966308594,83.4166641235352,117.416664123535,29.8932323455811
"rat_pathogens",0,-106.729166666667,34.6458333333332,1503,19.1511421203613,2.83333325386047,0.00749433366581798,0.333265453577042,46.4259223937988,18.6666660308838,33.25,317.449249267578
"rat_pathogens",0,-1.56249999999986,52.2291666666666,83,8,50.8055572509766,0.0100431116297841,0.659872651100159,156.673263549805,51.1666679382324,56.5833320617676,32.8910598754883
"rat_pathogens",0,-116.979166666667,32.7291666666666,210,9,1,0.163930669426918,0.619254469871521,810.432678222656,25.25,108.916664123535,82.151008605957
"rat_pathogens",0,74.6458333333335,34.4791666666666,2072,8.94277381896973,12.6666669845581,0.00887766666710377,0.477011471986771,389.345825195312,68.6666641235352,55,75.3285217285156
"rat_pathogens",0,41.1875000000002,44.7708333333332,290,9,60.9166679382324,0.0029660000000149,0.722237467765808,44.7413864135742,52.6666679382324,53.9166679382324,43.2758750915527
"rat_pathogens",0,114.729166666667,26.6874999999999,92,12,33.8055572509766,2.1590461730957,0.505252420902252,173.307144165039,120.166664123535,146.58332824707,38.7137145996094
"rat_pathogens",0,114.9375,4.89583333333321,39,11.149730682373,0,0.965251684188843,0.644408285617828,546.653686523438,268.75,242.25,8701.0322265625
"rat_pathogens",0,62.0625000000002,39.5624999999999,205,5.41894483566284,0,0,0.165189355611801,1.77562355995178,10.5,80,416.254913330078
"rat_pathogens",0,60.3958333333335,56.7291666666666,341,13.8134002685547,0.25,0.503614008426666,0.472611039876938,47.2633285522461,44.75,-24.9166660308838,38.2403984069824
"rat_pathogens",0,99.0208333333335,1.68749999999987,899,15.8929824829102,0,0.986021339893341,0.232660219073296,23.428804397583,213,166.5,371.441162109375
"rat_pathogens",0,30.6458333333335,37.1041666666666,315,8.6450138092041,73.75,0.435272991657257,0.650131642818451,149.831481933594,65.75,110.166664123535,137.473602294922
"rat_pathogens",0,113.229166666667,23.1041666666666,5,11.0685424804688,3.31586619056398e-13,0.148033663630486,0.865354359149933,17464.361328125,142.5,182.58332824707,25.7427978515625
"rat_pathogens",0,34.6458333333335,48.4374999999999,147,14,42.6666679382324,0.0450496673583984,0.726729452610016,674.778381347656,42.8333320617676,42.25,78.5258331298828
"rat_pathogens",0,73.0625000000002,22.0624999999999,21,11,80.5,6.48888890282251e-05,0.758280694484711,209.310546875,78.0833358764648,207.66667175293,56.802734375
"rat_pathogens",0,-6.6458333333332,5.47916666666654,130,17,0.666666686534882,1.67015838623047,0.663241565227509,181.637786865234,125.083335876465,218.5,42.1043663024902
"rat_pathogens",0,104.645833333334,24.7708333333332,1423,14.2358827590942,6.91666650772095,1.78507006168365,0.411184519529343,77.0863876342773,95.9166641235352,120.666664123535,103.267837524414
